episode,max_tile,episode_reward,episode_steps
4072,256,3440,286
4073,512,5496,426
4074,256,3504,377
4075,1024,11288,871
4076,512,6792,482
4077,1024,10016,641
4078,128,1432,202
4079,512,6864,482
4080,512,4636,336
4081,512,5308,503
4082,512,7528,578
4083,128,1356,146
4084,256,3088,290
4085,512,5848,473
4086,512,6876,461
4087,512,6968,500
4088,1024,11856,775
4089,512,6020,461
4090,512,6112,435
4091,512,5248,374
4092,256,2340,267
4093,1024,11884,836
4094,512,5080,320
4095,256,2812,474
4096,512,5756,625
4097,512,5164,414
4098,256,3472,297
4099,512,7244,567
4100,512,5244,368
4101,512,6964,538
4102,1024,12180,802
4103,128,1248,154
4104,128,1628,263
4105,256,3212,263
4106,128,1440,165
4107,512,6320,428
4108,512,5644,435
4109,1024,10680,695
4110,1024,10128,560
4111,512,6844,618
4112,256,2992,237
4113,1024,11816,661
4114,1024,13824,971
4115,256,3900,274
4116,256,3020,260
4117,512,6388,627
4118,512,5120,363
4119,256,3040,257
4120,512,6948,669
4121,512,5588,446
4122,512,6836,623
4123,512,6952,490
4124,256,2892,273
4125,512,7012,693
4126,256,3028,294
4127,1024,11952,763
4128,512,6856,459
4129,256,3152,307
4130,1024,15604,971
4131,512,8280,566
4132,1024,13628,841
4133,512,8544,579
4134,512,6304,452
4135,256,2872,220
4136,256,2608,325
4137,512,5416,407
4138,512,6460,424
4139,1024,10176,657
4140,512,8176,704
4141,512,6008,504
4142,512,6136,442
4143,256,3120,296
4144,512,5208,362
4145,512,6164,491
4146,256,3752,284
4147,512,8492,595
4148,256,3148,255
4149,512,7648,744
4150,512,6600,433
4151,256,2744,273
4152,512,4496,404
4153,256,3360,267
4154,512,5328,427
4155,256,3704,290
4156,1024,15876,961
4157,256,3244,279
4158,512,5496,466
4159,512,7236,548
4160,1024,10952,692
4161,512,5600,406
4162,512,5488,404
4163,512,6696,541
4164,1024,11872,718
4165,512,7356,560
4166,512,6848,722
4167,1024,12616,755
4168,1024,14076,827
4169,512,5608,376
4170,256,2996,236
4171,512,6852,437
4172,256,3036,333
4173,256,3460,280
4174,512,4820,345
4175,256,2944,224
4176,512,6836,512
4177,1024,15024,900
4178,1024,11088,642
4179,512,5844,536
4180,1024,13444,794
4181,512,5164,376
4182,512,6624,410
4183,128,2084,336
4184,1024,10456,592
4185,256,3332,353
4186,512,8036,695
4187,256,4380,382
4188,1024,10112,705
4189,512,4464,287
4190,256,3040,268
4191,256,4412,454
4192,512,5320,359
4193,1024,12488,769
4194,512,5888,413
4195,128,1024,107
4196,128,1440,234
4197,512,5344,395
4198,512,5216,370
4199,1024,10992,666
4200,512,6268,434
4201,256,2772,218
4202,512,6904,505
4203,128,1436,162
4204,512,7588,602
4205,256,4852,716
4206,512,7004,567
4207,1024,10380,668
4208,512,7584,585
4209,512,6892,460
4210,512,6960,687
4211,512,6992,494
4212,512,6520,410
4213,512,7056,540
4214,512,5248,398
4215,1024,11236,995
4216,1024,10104,625
4217,512,4604,441
4218,512,6516,434
4219,512,6180,543
4220,512,6632,581
4221,512,6860,450
4222,512,6468,524
4223,1024,12120,1043
4224,512,6196,437
4225,512,7420,545
4226,256,2960,300
4227,512,6996,455
4228,512,4644,375
4229,1024,11868,763
4230,512,4592,312
4231,512,5460,352
4232,1024,13852,843
4233,512,6900,523
4234,256,3748,301
4235,1024,14428,911
4236,512,6956,505
4237,512,6636,424
4238,256,3028,443
4239,512,5252,398
4240,512,5120,324
4241,256,2400,201
4242,512,6976,496
4243,512,6892,536
4244,512,7780,612
4245,512,5204,465
4246,1024,11200,736
4247,256,4640,421
4248,1024,10636,707
4249,512,6880,496
4250,1024,11308,802
4251,512,6868,534
4252,512,6680,482
4253,256,3128,280
4254,1024,11824,690
4255,128,1976,198
4256,1024,10420,611
4257,512,6720,488
4258,512,5040,506
4259,512,6936,574
4260,256,4636,358
4261,512,5184,483
4262,128,1944,169
4263,512,7268,778
4264,512,6188,579
4265,512,7212,572
4266,512,7628,502
4267,512,6984,547
4268,512,5328,357
4269,512,6396,501
4270,256,2676,231
4271,1024,14892,1070
4272,1024,11928,726
4273,512,7016,541
4274,512,5884,400
4275,1024,14064,763
4276,512,6216,401
4277,256,2040,170
4278,512,4936,327
4279,1024,15232,937
4280,512,6968,672
4281,512,6980,474
4282,1024,11180,848
4283,512,6060,372
4284,1024,15504,878
4285,512,6876,443
4286,256,2948,251
4287,512,5492,456
4288,512,6028,474
4289,512,5296,412
4290,512,7724,633
4291,512,7008,476
4292,512,5276,436
4293,256,3408,315
4294,256,2728,293
4295,256,3552,276
4296,256,2560,286
4297,512,6876,734
4298,512,6248,509
4299,512,4880,373
4300,512,5988,428
4301,1024,10300,686
4302,512,6916,458
4303,256,3968,306
4304,1024,11928,758
4305,512,6612,509
4306,256,2988,316
4307,1024,12664,790
4308,128,1568,164
4309,1024,11560,716
4310,256,3080,294
4311,512,6868,456
4312,512,5200,340
4313,256,3124,252
4314,512,5432,374
4315,256,4176,329
4316,512,7628,513
4317,512,6928,523
4318,512,5152,359
4319,1024,14388,1021
4320,256,2984,233
4321,512,8464,621
4322,256,3440,265
4323,128,1696,296
4324,512,8200,595
4325,256,3412,315
4326,512,5216,514
4327,256,2244,190
4328,128,1384,173
4329,1024,10168,657
4330,256,2272,182
4331,256,2892,215
4332,512,4652,329
4333,256,2928,228
4334,512,5888,384
4335,512,7864,600
4336,256,3148,314
4337,256,3368,269
4338,256,3680,327
4339,1024,11492,666
4340,512,6632,464
4341,256,3016,283
4342,1024,10412,607
4343,512,6592,473
4344,256,3000,272
4345,256,2828,214
4346,256,2672,207
4347,512,6132,385
4348,256,2912,249
4349,256,2972,231
4350,256,3948,333
4351,512,6832,555
4352,512,5176,333
4353,512,6300,435
4354,512,6836,431
4355,512,6736,557
4356,512,6580,423
4357,256,2796,206
4358,256,3024,300
4359,512,5320,352
4360,256,3992,328
4361,256,3024,252
4362,512,6848,450
4363,512,7076,487
4364,512,6872,444
4365,512,7412,536
4366,256,3100,300
4367,512,5144,368
4368,512,6136,475
4369,512,6868,512
4370,256,3004,236
4371,512,6904,586
4372,256,2972,229
4373,128,1220,116
4374,512,7504,613
4375,512,5296,408
4376,512,6936,448
4377,512,6208,494
4378,256,3036,230
4379,256,3856,353
4380,256,3172,273
4381,256,2868,216
4382,512,5436,430
4383,1024,10344,609
4384,512,6888,474
4385,1024,9924,539
4386,256,2336,188
4387,1024,10792,700
4388,1024,12120,783
4389,512,6692,461
4390,256,3848,385
4391,1024,10364,635
4392,128,1724,158
4393,512,6928,497
4394,128,1176,181
4395,512,8196,724
4396,512,6736,569
4397,512,5340,402
4398,512,5188,347
4399,1024,10112,829
4400,1024,11980,855
4401,128,1616,158
4402,256,2940,252
4403,256,3232,255
4404,1024,11748,683
4405,512,6272,437
4406,512,5472,411
4407,256,3276,292
4408,512,7052,539
4409,1024,12580,809
4410,1024,10264,686
4411,512,5356,362
4412,512,5188,369
4413,256,3524,296
4414,512,6900,548
4415,512,7128,524
4416,1024,11796,839
4417,128,1544,214
4418,512,5360,686
4419,1024,11256,861
4420,512,6444,414
4421,512,6288,490
4422,512,5328,372
4423,512,6116,439
4424,1024,11640,777
4425,512,6992,476
4426,1024,10884,622
4427,512,6148,392
4428,512,5332,391
4429,512,6720,525
4430,512,7172,543
4431,512,6248,437
4432,256,2720,239
4433,512,6856,544
4434,512,5168,330
4435,128,1948,175
4436,256,3104,249
4437,512,6900,452
4438,256,3188,325
4439,128,1280,127
4440,512,6620,506
4441,512,6844,461
4442,1024,11884,834
4443,512,7000,501
4444,512,6780,468
4445,1024,10796,776
4446,256,3520,307
4447,512,4900,371
4448,256,3596,272
4449,512,5340,357
4450,512,6812,504
4451,512,6768,500
4452,512,6880,429
4453,128,1996,194
4454,256,3324,447
4455,512,5364,376
4456,256,3132,423
4457,512,4464,279
4458,512,6928,532
4459,512,9024,606
4460,512,8260,539
4461,256,3116,261
4462,512,5208,343
4463,512,6860,495
4464,512,7284,539
4465,512,6956,450
4466,512,6908,451
4467,512,5984,398
4468,512,6244,453
4469,1024,13596,926
4470,256,2852,277
4471,512,6844,510
4472,512,6540,610
4473,512,7016,626
4474,128,1428,166
4475,512,5884,442
4476,512,6348,502
4477,512,8924,836
4478,512,5176,382
4479,512,6284,402
4480,256,2908,222
4481,512,6676,487
4482,512,8500,705
4483,256,3000,270
4484,512,5224,346
4485,512,6748,508
4486,256,3068,255
4487,256,3244,250
4488,256,4724,450
4489,256,2292,183
4490,512,6672,452
4491,1024,10524,626
4492,512,6708,691
4493,512,6864,565
4494,1024,12092,818
4495,512,6476,485
4496,256,3784,312
4497,512,5476,359
4498,256,3008,236
4499,512,6924,539
4500,512,6212,445
4501,512,5320,372
4502,256,3148,276
4503,512,6860,614
4504,512,6704,483
4505,256,4708,373
4506,256,3044,416
4507,512,6924,484
4508,256,3020,351
4509,256,3052,257
4510,128,2156,344
4511,512,6632,479
4512,256,3452,297
4513,512,5940,414
4514,512,5524,483
4515,256,4528,392
4516,512,6944,572
4517,512,6752,460
4518,256,3000,295
4519,128,1572,151
4520,512,6296,519
4521,256,3100,260
4522,256,3756,568
4523,512,7024,518
4524,512,6672,493
4525,256,3056,256
4526,128,1488,198
4527,256,3044,251
4528,512,7280,477
4529,256,2916,317
4530,512,6932,581
4531,256,3992,301
4532,512,6916,448
4533,256,3088,296
4534,512,6932,594
4535,256,3520,267
4536,1024,11872,715
4537,256,2784,219
4538,512,7288,510
4539,1024,13352,845
4540,512,6676,529
4541,512,6632,464
4542,1024,10128,589
4543,512,5228,358
4544,256,2972,231
4545,512,5488,396
4546,512,6924,497
4547,512,5352,391
4548,1024,11860,789
4549,512,6880,481
4550,256,2936,225
4551,256,2204,168
4552,512,6180,398
4553,1024,11268,722
4554,1024,14088,1025
4555,512,6704,430
4556,512,7204,695
4557,512,6824,490
4558,512,4680,373
4559,512,7312,489
4560,512,6944,473
4561,512,5116,333
4562,1024,10460,617
4563,512,6008,687
4564,256,2960,226
4565,512,7472,524
4566,256,2268,196
4567,512,7236,483
4568,1024,12628,850
4569,1024,10220,696
4570,256,3320,273
4571,256,2856,274
4572,512,5072,337
4573,256,2956,292
4574,512,7292,545
4575,512,5196,339
4576,512,6932,457
4577,512,6900,564
4578,512,8164,593
4579,512,5948,382
4580,1024,11724,842
4581,512,6852,477
4582,1024,10184,623
4583,1024,10256,567
4584,1024,12060,785
4585,512,5168,371
4586,1024,11820,792
4587,512,7448,517
4588,512,6944,567
4589,512,5280,410
4590,512,7060,768
4591,512,6908,594
4592,512,6940,488
4593,512,6180,406
4594,512,5160,335
4595,512,5336,365
4596,512,6936,469
4597,256,3420,310
4598,256,2992,236
4599,512,5444,450
4600,256,2984,244
4601,512,6908,475
4602,512,5640,400
4603,512,6236,425
4604,1024,11856,728
4605,512,6872,508
4606,512,6896,636
4607,512,7244,471
4608,128,1568,180
4609,256,2716,221
4610,512,7020,460
4611,512,5984,472
4612,1024,14008,1033
4613,512,6204,479
4614,512,5368,376
4615,1024,13372,826
4616,1024,11760,790
4617,256,3244,272
4618,256,2648,256
4619,256,2804,249
4620,128,1476,214
4621,512,6580,563
4622,256,3084,241
4623,256,2344,188
4624,1024,12088,872
4625,256,3760,293
4626,256,3132,381
4627,512,8520,591
4628,1024,14068,1069
4629,512,5284,408
4630,512,6436,492
4631,1024,9564,541
4632,512,5728,418
4633,256,2976,250
4634,256,3324,331
4635,256,3344,275
4636,128,2036,177
4637,1024,12640,776
4638,256,2780,229
4639,512,7084,492
4640,1024,11068,644
4641,1024,11940,742
4642,1024,12020,718
4643,256,2964,228
4644,512,5520,393
4645,512,6860,452
4646,256,3088,272
4647,512,7632,727
4648,256,2972,246
4649,256,2448,218
4650,1024,10884,738
4651,256,3112,377
4652,512,7176,771
4653,512,6388,409
4654,512,6156,428
4655,256,3144,289
4656,256,3128,243
4657,1024,14112,1007
4658,256,3012,242
4659,512,5048,371
4660,512,6504,615
4661,512,6912,462
4662,512,4792,330
4663,512,6824,483
4664,256,4104,300
4665,512,7332,529
4666,512,6492,469
4667,512,6924,561
4668,256,3700,285
4669,1024,11164,671
4670,256,3004,268
4671,512,6344,568
4672,512,6228,433
4673,1024,13588,786
4674,256,2256,206
4675,256,3008,331
4676,256,3064,295
4677,512,6996,482
4678,512,5700,396
4679,512,6544,523
4680,512,5952,411
4681,64,684,92
4682,256,2564,231
4683,512,6120,422
4684,256,3900,329
4685,256,3792,390
4686,1024,9556,680
4687,1024,14124,810
4688,512,6900,624
4689,256,3108,256
4690,512,4472,338
4691,1024,10708,631
4692,1024,9448,643
4693,512,5940,439
4694,512,5296,419
4695,512,5236,358
4696,512,6848,484
4697,256,2388,236
4698,512,5284,423
4699,512,6592,425
4700,512,6308,536
4701,512,6840,446
4702,512,7380,622
4703,512,4948,335
4704,512,6900,450
4705,512,6868,460
4706,256,3016,237
4707,512,5508,475
4708,512,4516,311
4709,256,3244,281
4710,256,2736,252
4711,512,6692,479
4712,512,6860,529
4713,1024,11508,708
4714,256,3068,295
4715,512,5292,408
4716,256,2972,237
4717,512,7344,572
4718,512,6520,603
4719,128,1300,168
4720,256,4856,493
4721,512,6184,480
4722,128,1704,167
4723,512,5112,332
4724,256,2952,260
4725,1024,13376,742
4726,512,6136,429
4727,512,6196,444
4728,256,3652,281
4729,256,3316,266
4730,256,4308,355
4731,512,6872,514
4732,1024,11232,733
4733,1024,10248,812
4734,512,7092,505
4735,512,6284,452
4736,512,7216,770
4737,512,6832,447
4738,512,6960,479
4739,512,6864,499
4740,512,6224,509
4741,512,4572,430
4742,256,2252,203
4743,512,6204,387
4744,512,5152,330
4745,512,7060,593
4746,128,1360,134
4747,1024,11240,851
4748,1024,11816,886
4749,256,4664,438
4750,1024,11516,759
4751,256,3080,277
4752,1024,12124,711
4753,256,3748,334
4754,512,6648,442
4755,512,6996,522
4756,512,5224,389
4757,256,2620,254
4758,512,7064,471
4759,256,4592,462
4760,256,3016,271
4761,512,5100,332
4762,512,6904,514
4763,1024,10624,661
4764,128,1680,194
4765,256,3244,253
4766,1024,15128,929
4767,512,6864,544
4768,512,6344,413
4769,256,3072,238
4770,1024,11556,677
4771,1024,11096,698
4772,512,6964,503
4773,512,5244,376
4774,512,6840,450
4775,512,10940,853
4776,512,6608,487
4777,1024,12268,793
4778,512,7284,536
4779,256,2912,229
4780,1024,14116,1104
4781,128,1312,137
4782,512,5500,482
4783,256,3068,240
4784,1024,11684,791
4785,512,5584,520
4786,256,2956,227
4787,512,7016,563
4788,1024,11904,770
4789,512,9028,597
4790,1024,11896,764
4791,512,6356,470
4792,512,7820,577
4793,256,4844,373
4794,1024,10144,613
4795,1024,10436,639
4796,512,7348,505
4797,512,5956,401
4798,256,3176,287
4799,512,4672,362
4800,1024,11844,713
4801,256,2612,265
4802,1024,12164,745
4803,512,6904,485
4804,512,6824,496
4805,512,6140,392
4806,512,4632,298
4807,512,6836,566
4808,512,6940,470
4809,256,3128,246
4810,512,6956,539
4811,512,6664,463
4812,512,5184,341
4813,512,7028,617
4814,256,3512,239
4815,512,6020,471
4816,1024,10296,740
4817,256,2344,204
4818,512,6232,411
4819,1024,11916,729
4820,128,2176,185
4821,512,6112,388
4822,512,6888,510
4823,512,5688,470
4824,256,4772,442
4825,128,1400,141
4826,1024,13476,834
4827,128,1232,138
4828,512,5176,395
4829,256,2964,302
4830,256,2600,225
4831,128,1396,146
4832,512,6892,484
4833,512,6656,503
4834,512,5292,439
4835,512,6240,457
4836,512,5208,374
4837,512,6920,498
4838,1024,13996,863
4839,512,9840,871
4840,512,7920,633
4841,512,6596,480
4842,512,5256,481
4843,1024,11972,791
4844,512,6912,545
4845,1024,11212,622
4846,512,6868,443
4847,512,6600,483
4848,256,3964,289
4849,256,2296,191
4850,1024,11564,694
4851,512,6172,435
4852,1024,12380,695
4853,128,1356,130
4854,1024,13320,742
4855,256,3068,287
4856,512,5316,402
4857,256,3272,361
4858,1024,11996,712
4859,256,3352,332
4860,512,5352,419
4861,512,6228,439
4862,512,6908,478
4863,256,3168,387
4864,256,2352,220
4865,256,3716,304
4866,256,2692,368
4867,512,5984,391
4868,512,4612,358
4869,512,4676,381
4870,1024,10200,669
4871,128,1304,209
4872,512,5428,387
4873,512,8544,565
4874,512,6484,487
4875,512,9068,622
4876,256,2964,233
4877,512,5264,425
4878,1024,12324,979
4879,512,5620,427
4880,512,6912,486
4881,512,4796,438
4882,512,5168,394
4883,128,1428,146
4884,512,5844,471
4885,1024,11168,638
4886,512,7036,584
4887,512,6624,428
4888,512,6892,508
4889,256,2900,216
4890,512,5092,631
4891,512,6448,558
4892,512,6464,434
4893,256,4220,288
4894,256,2988,242
4895,512,6192,425
4896,512,7044,676
4897,1024,11880,711
4898,256,3152,295
4899,512,7032,486
4900,512,6776,581
4901,512,6476,471
4902,1024,10240,642
4903,1024,11580,650
4904,256,3028,306
4905,512,5340,403
4906,512,6164,597
4907,1024,11836,725
4908,1024,12224,803
4909,512,6312,484
4910,512,6772,476
4911,1024,11556,734
4912,512,7320,480
4913,512,6852,547
4914,512,6944,602
4915,512,5836,468
4916,512,6204,462
4917,1024,11136,636
4918,256,3060,265
4919,256,3412,366
4920,512,5168,488
4921,512,5960,418
4922,256,3356,289
4923,512,6920,462
4924,512,5104,380
4925,256,3092,312
4926,256,3424,409
4927,1024,11168,780
4928,256,2968,230
4929,512,8020,529
4930,256,1936,339
4931,512,6908,458
4932,512,6204,488
4933,1024,13388,875
4934,256,3000,246
4935,256,4344,346
4936,512,7160,1009
4937,512,5556,467
4938,512,4544,313
4939,256,4700,379
4940,512,5044,539
4941,256,3128,408
4942,512,6284,411
4943,256,2388,219
4944,1024,11960,715
4945,512,6216,456
4946,256,4768,544
4947,128,1368,135
4948,256,4428,383
4949,512,6696,460
4950,512,7676,604
4951,256,3408,267
4952,512,5516,418
4953,1024,10108,565
4954,512,6800,423
4955,512,5728,458
4956,1024,10184,633
4957,1024,10208,577
4958,512,6536,405
4959,256,3712,385
4960,256,3428,420
4961,512,6204,441
4962,512,5328,355
4963,512,5240,352
4964,256,2940,287
4965,512,6300,461
4966,512,6256,548
4967,256,3372,354
4968,512,6852,539
4969,1024,11900,727
4970,512,5236,421
4971,512,5480,391
4972,256,3008,238
4973,512,6968,481
4974,256,3260,340
4975,1024,11708,1314
4976,256,2384,230
4977,512,6872,618
4978,512,5260,383
4979,512,7304,508
4980,1024,13620,938
4981,1024,12072,776
4982,512,6908,513
4983,512,5496,369
4984,512,7272,530
4985,512,6604,426
4986,256,2976,231
4987,256,2920,225
4988,512,7880,515
4989,256,2752,222
4990,512,8996,707
4991,512,6744,472
4992,1024,12144,687
4993,256,2684,233
4994,512,6836,526
4995,128,1564,151
4996,512,7812,507
4997,512,6168,402
4998,512,7620,637
4999,512,6900,478
5000,1024,10500,892
5001,512,6912,469
5002,512,6604,557
5003,256,3860,328
5004,128,1336,223
5005,512,4732,437
5006,512,6516,454
5007,512,7324,550
5008,128,1780,161
5009,512,5096,416
5010,512,5852,440
5011,512,6800,454
5012,1024,14076,892
5013,256,3048,265
5014,256,4512,347
5015,512,5412,414
5016,256,3000,284
5017,512,9096,615
5018,1024,11928,853
5019,1024,13712,1125
5020,512,6628,472
5021,1024,12784,1041
5022,512,7876,707
5023,1024,10272,643
5024,512,7056,615
5025,256,3392,268
5026,1024,13420,832
5027,512,6980,476
5028,64,752,90
5029,1024,9700,765
5030,256,2936,223
5031,1024,12520,805
5032,512,6268,422
5033,1024,11384,643
5034,512,5216,488
5035,256,3216,324
5036,256,2956,240
5037,1024,11804,744
5038,512,5916,489
5039,512,6308,527
5040,512,5632,377
5041,256,2984,263
5042,512,6312,458
5043,256,3684,300
5044,512,6172,392
5045,512,5332,357
5046,512,6596,443
5047,256,4220,337
5048,512,5400,359
5049,1024,12040,770
5050,1024,9500,572
5051,512,5660,537
5052,512,6724,455
5053,256,2296,249
5054,512,6880,506
5055,512,4204,289
5056,512,6212,452
5057,512,6568,423
5058,512,5464,404
5059,256,3660,298
5060,512,6840,442
5061,512,6320,408
5062,256,2932,239
5063,512,6892,446
5064,512,6160,440
5065,512,6592,462
5066,512,5136,328
5067,256,2892,253
5068,256,3624,340
5069,512,5164,330
5070,256,2928,237
5071,1024,10236,683
5072,512,5176,334
5073,512,6124,434
5074,512,6416,514
5075,512,5492,368
5076,512,6628,469
5077,512,5216,449
5078,512,5504,414
5079,1024,11848,769
5080,1024,10264,712
5081,1024,14344,1147
5082,1024,11956,761
5083,512,5220,460
5084,1024,11388,690
5085,512,7044,582
5086,1024,11808,847
5087,512,8372,541
5088,512,6268,448
5089,512,6812,589
5090,512,6240,421
5091,512,5328,381
5092,256,3748,289
5093,1024,10252,655
5094,1024,13596,1032
5095,256,3204,273
5096,512,5252,370
5097,256,3320,287
5098,512,7472,484
5099,512,6888,491
5100,1024,14236,969
5101,256,2980,241
5102,512,6556,434
5103,512,5152,381
5104,256,2296,183
5105,512,5352,429
5106,256,3060,260
5107,256,4720,348
5108,512,5848,377
5109,512,6844,496
5110,512,6880,449
5111,512,6988,537
5112,256,2684,216
5113,512,7184,516
5114,512,6852,694
5115,256,2700,209
5116,1024,11820,742
5117,1024,14116,1048
5118,256,3244,372
5119,512,6196,473
5120,1024,11908,833
5121,512,6836,468
5122,256,3668,307
5123,512,7576,501
5124,1024,10416,647
5125,256,3460,510
5126,256,3740,374
5127,512,7104,581
5128,1024,13516,920
5129,1024,10260,612
5130,256,3676,344
5131,512,6876,459
5132,512,7180,579
5133,256,2940,245
5134,512,7220,591
5135,256,3192,260
5136,256,2996,273
5137,256,2976,233
5138,512,5312,372
5139,256,2768,228
5140,128,1364,140
5141,128,2028,180
5142,512,6244,491
5143,512,7528,546
5144,256,2912,219
5145,256,3400,295
5146,512,6244,430
5147,1024,12076,950
5148,512,6284,400
5149,256,3088,245
5150,256,3000,301
5151,512,7288,488
5152,512,6868,490
