episode,episode_steps,episode_reward,max_tile
14546,222,2944,256
14547,788,10148,1024
14548,727,12088,1024
14549,861,13260,1024
14550,815,12160,1024
14551,410,5300,512
14552,719,11588,1024
14553,853,13512,1024
14554,320,3660,256
14555,953,12916,1024
14556,344,5344,512
14557,570,7148,512
14558,322,3036,256
14559,231,2980,256
14560,817,7508,512
14561,649,11652,1024
14562,629,11088,1024
14563,432,6836,512
14564,545,7876,512
14565,743,12120,1024
14566,723,11876,1024
14567,830,13744,1024
14568,753,11952,1024
14569,272,3112,256
14570,606,9220,512
14571,729,12004,1024
14572,285,3380,256
14573,398,5348,512
14574,625,10580,1024
14575,487,7008,512
14576,503,6992,512
14577,468,6988,512
14578,251,3016,256
14579,522,6888,512
14580,222,2088,128
14581,580,9676,1024
14582,409,5072,512
14583,235,2984,256
14584,513,7056,512
14585,445,6904,512
14586,473,7048,512
14587,488,6948,512
14588,484,6876,512
14589,364,3400,256
14590,359,5172,512
14591,449,6904,512
14592,473,7448,512
14593,708,11604,1024
14594,292,4244,256
14595,542,7196,512
14596,934,15672,1024
14597,326,3256,256
14598,305,3368,256
14599,705,7836,512
14600,535,7092,512
14601,460,6944,512
14602,485,6908,512
14603,428,6816,512
14604,501,7104,512
14605,715,10156,1024
14606,460,3404,256
14607,718,13376,1024
14608,403,6456,512
14609,739,11844,1024
14610,545,7376,512
14611,373,4692,256
14612,507,7848,512
14613,236,3000,256
14614,997,15712,1024
14615,665,10348,1024
14616,498,7032,512
14617,970,14996,1024
14618,372,5276,512
14619,891,10628,1024
14620,450,6904,512
14621,447,6904,512
14622,360,4932,512
14623,276,3140,256
14624,241,3068,256
14625,600,9716,1024
14626,464,6964,512
14627,493,6956,512
14628,611,9176,512
14629,479,6884,512
14630,728,12140,1024
14631,510,6584,512
14632,324,3272,256
14633,841,14048,1024
14634,790,12124,1024
14635,350,5232,512
14636,668,10464,1024
14637,951,12168,1024
14638,414,6584,512
14639,510,7020,512
14640,403,3928,256
14641,454,6188,512
14642,1006,11608,1024
14643,257,3256,256
14644,1193,21292,2048
14645,534,6644,512
14646,624,8300,512
14647,467,8088,512
14648,650,7812,512
14649,484,7144,512
14650,352,5300,512
14651,494,6304,512
14652,1021,15732,1024
14653,385,6124,512
14654,448,6848,512
14655,373,3008,256
14656,336,5252,512
14657,763,11916,1024
14658,431,5952,512
14659,927,11876,1024
14660,566,6748,512
14661,804,13956,1024
14662,395,5008,512
14663,504,7016,512
14664,816,12140,1024
14665,516,7840,512
14666,504,6860,512
14667,649,8424,512
14668,400,5176,512
14669,307,3260,256
14670,642,11656,1024
14671,364,5236,512
14672,837,13936,1024
14673,496,7912,512
14674,491,6896,512
14675,616,7600,512
14676,871,12156,1024
14677,460,7028,512
14678,432,6612,512
14679,272,3164,256
14680,225,2940,256
14681,540,3400,256
14682,893,15016,1024
14683,428,3700,256
14684,622,6996,512
14685,307,3124,256
14686,821,11988,1024
14687,350,5420,512
14688,276,3652,256
14689,515,6884,512
14690,428,6540,512
14691,692,11872,1024
14692,501,6924,512
14693,921,10740,1024
14694,388,5536,512
14695,472,6876,512
14696,448,6348,512
14697,660,11864,1024
14698,306,3412,256
14699,518,6940,512
14700,369,3980,256
14701,474,6160,512
14702,455,6756,512
14703,287,2944,256
14704,576,6980,512
14705,785,6892,512
14706,261,2960,256
14707,955,12472,1024
14708,535,6944,512
14709,236,3020,256
14710,401,6244,512
14711,496,7168,512
14712,660,10124,1024
14713,671,8468,512
14714,631,7240,512
14715,499,5248,512
14716,438,6280,512
14717,242,3068,256
14718,635,10216,1024
14719,541,6740,512
14720,733,11944,1024
14721,302,2992,256
14722,698,12284,1024
14723,261,3284,256
14724,991,13756,1024
14725,648,7048,512
14726,624,11108,1024
14727,643,9156,512
14728,453,6908,512
14729,430,6200,512
14730,654,11244,1024
14731,1230,18820,1024
14732,529,6944,512
14733,388,5664,512
14734,609,7396,512
14735,256,3088,256
14736,468,6836,512
14737,772,12152,1024
14738,757,12120,1024
14739,587,7672,512
14740,451,6984,512
14741,837,6912,512
14742,397,6264,512
14743,205,2548,256
14744,252,3112,256
14745,389,3792,256
14746,465,7076,512
14747,1059,15492,1024
14748,647,10408,1024
14749,871,13884,1024
14750,287,3672,256
14751,673,5220,512
14752,462,6760,512
14753,302,3056,256
14754,908,15552,1024
14755,333,5184,512
14756,519,7880,512
14757,616,7124,512
14758,464,5864,512
14759,243,3096,256
14760,744,12056,1024
14761,860,11856,1024
14762,705,11840,1024
14763,986,15056,1024
14764,468,6692,512
14765,249,3040,256
14766,444,5884,512
14767,350,4920,512
14768,320,4896,512
14769,281,3164,256
14770,481,7000,512
14771,370,3260,256
14772,669,11904,1024
14773,271,3112,256
14774,375,4296,512
14775,839,11812,1024
14776,130,1336,128
14777,346,5284,512
14778,752,11860,1024
14779,424,6688,512
14780,545,6804,512
14781,391,5964,512
14782,453,6948,512
14783,706,11944,1024
14784,228,1336,128
14785,462,6868,512
14786,989,14132,1024
14787,336,5172,512
14788,444,6896,512
14789,330,3076,256
14790,459,6440,512
14791,243,3072,256
14792,462,6928,512
14793,319,3012,256
14794,717,11804,1024
14795,429,6752,512
14796,438,6520,512
14797,399,3388,256
14798,741,11904,1024
14799,193,2336,256
14800,549,9876,1024
14801,313,4464,512
14802,229,2972,256
14803,231,2992,256
14804,355,5304,512
14805,314,3052,256
14806,243,3136,256
14807,622,9284,1024
14808,319,3084,256
14809,493,5964,512
14810,474,7060,512
14811,582,7596,512
14812,668,11832,1024
14813,352,5420,512
14814,298,3520,256
14815,231,2924,256
14816,462,6804,512
14817,470,6872,512
14818,581,7196,512
14819,420,6620,512
14820,399,6228,512
14821,793,12900,1024
14822,461,6872,512
14823,752,13152,1024
14824,384,5312,512
14825,575,6852,512
14826,666,10260,1024
14827,802,11704,1024
14828,555,9516,1024
14829,642,7180,512
14830,332,4532,512
14831,469,6884,512
14832,433,5556,512
14833,248,3040,256
14834,563,6932,512
14835,500,7296,512
14836,958,14288,1024
14837,498,7160,512
14838,537,9540,1024
14839,487,7028,512
14840,552,6924,512
14841,783,13436,1024
14842,283,2952,256
14843,1034,14640,1024
14844,449,5424,512
14845,534,7488,512
14846,523,7888,512
14847,794,13988,1024
14848,222,2732,256
14849,552,7224,512
14850,685,11176,1024
14851,466,6836,512
14852,477,6904,512
14853,760,13552,1024
14854,295,2908,256
14855,977,14184,1024
14856,423,6160,512
14857,563,6884,512
14858,155,1464,128
14859,868,12052,1024
14860,951,13808,1024
14861,492,6588,512
14862,532,4680,256
14863,478,6888,512
14864,376,5516,512
14865,436,5440,512
14866,682,10288,1024
14867,621,7048,512
14868,433,6200,512
14869,895,11980,1024
14870,214,2784,256
14871,482,6500,512
14872,260,3332,256
14873,208,2584,256
14874,378,5224,512
14875,221,2836,256
14876,605,6936,512
14877,284,3744,256
14878,293,4552,512
14879,912,12928,1024
14880,847,14984,1024
14881,758,11584,1024
14882,491,6684,512
14883,726,11904,1024
14884,363,5236,512
14885,584,6928,512
14886,444,6904,512
14887,256,3196,256
14888,410,3240,256
14889,574,8308,512
14890,199,2424,256
14891,833,14484,1024
14892,587,6972,512
14893,522,7172,512
14894,886,13640,1024
14895,142,1432,128
14896,472,7172,512
14897,970,15152,1024
14898,448,6364,512
14899,471,6832,512
14900,255,3368,256
14901,221,2816,256
14902,965,15628,1024
14903,654,6984,512
14904,188,1464,128
14905,726,11816,1024
14906,672,11568,1024
14907,425,6652,512
14908,615,9476,1024
14909,490,6720,512
14910,743,10364,1024
14911,759,11928,1024
14912,622,6836,512
14913,235,3044,256
14914,381,5328,512
14915,166,1416,128
14916,549,7424,512
14917,448,6952,512
14918,607,5312,512
14919,584,10456,1024
14920,821,11840,1024
14921,311,3092,256
14922,676,6980,512
14923,433,6024,512
14924,809,11976,1024
14925,171,1768,128
14926,345,3000,256
14927,369,5432,512
14928,583,5436,512
14929,215,2836,256
14930,443,6876,512
14931,133,1368,128
14932,1068,15848,1024
14933,253,3256,256
14934,333,3072,256
14935,776,11220,1024
14936,508,7932,512
14937,488,7232,512
14938,617,10412,1024
14939,571,6964,512
14940,286,3092,256
14941,248,2716,256
14942,670,11664,1024
14943,388,6188,512
14944,790,11868,1024
14945,455,5132,512
14946,232,2976,256
14947,564,6876,512
14948,477,6472,512
14949,426,6632,512
14950,440,5432,512
14951,615,10388,1024
14952,436,4500,256
14953,291,3756,256
14954,405,5172,512
14955,1043,16576,1024
14956,918,14208,1024
14957,710,11824,1024
14958,581,10108,1024
14959,249,1940,128
14960,664,9084,512
14961,270,3316,256
14962,859,14884,1024
14963,617,6996,512
14964,183,2288,256
14965,944,11928,1024
14966,659,10416,1024
14967,441,6672,512
14968,913,11864,1024
14969,775,10504,512
14970,450,6276,512
14971,456,3024,256
14972,648,11116,1024
14973,581,7004,512
14974,434,5988,512
14975,219,2932,256
14976,753,7072,512
14977,826,14172,1024
14978,825,12628,1024
14979,440,6176,512
14980,293,3012,256
14981,474,6904,512
14982,314,4904,512
14983,879,11880,1024
14984,308,2856,256
14985,557,7148,512
14986,469,6872,512
14987,405,3024,256
14988,448,5484,512
14989,258,3152,256
14990,339,4556,512
14991,561,6956,512
14992,580,10248,1024
14993,262,2944,256
14994,736,13720,1024
14995,431,6048,512
14996,427,6576,512
14997,271,3384,256
14998,585,10824,1024
14999,780,11828,1024
15000,495,5260,512
15001,721,11904,1024
15002,857,10904,1024
15003,916,11912,1024
15004,475,6624,512
15005,412,5868,512
15006,550,6996,512
15007,329,2796,256
15008,508,7936,512
15009,840,13928,1024
15010,282,3064,256
15011,559,7012,512
15012,823,11916,1024
15013,463,7100,512
15014,357,5048,512
15015,443,3368,256
15016,709,11244,1024
15017,360,3156,256
15018,349,4416,256
15019,966,7592,512
15020,291,3708,256
15021,410,6276,512
15022,533,7720,512
15023,733,13324,1024
15024,564,7080,512
15025,1169,15208,1024
15026,423,6220,512
15027,669,11640,1024
15028,746,13856,1024
15029,753,12228,1024
15030,412,3368,256
15031,823,14104,1024
15032,748,13720,1024
15033,664,10188,1024
15034,650,11460,1024
15035,778,11904,1024
15036,548,7036,512
15037,255,3132,256
15038,501,6876,512
15039,445,5568,512
15040,443,6444,512
15041,665,11460,1024
15042,221,2368,256
15043,551,6840,512
15044,504,8408,512
15045,935,15504,1024
15046,403,5148,512
15047,712,11784,1024
15048,833,14620,1024
15049,977,11876,1024
15050,187,2336,256
15051,250,3140,256
15052,1022,14456,1024
15053,511,6800,512
15054,471,6944,512
15055,231,2952,256
15056,491,6808,512
15057,855,11668,1024
15058,249,3100,256
15059,212,2104,128
15060,395,6196,512
15061,523,7244,512
15062,292,4336,512
15063,431,6824,512
15064,711,11240,1024
15065,722,7768,512
15066,492,5572,512
15067,448,5776,512
15068,379,4800,512
15069,252,2744,256
15070,456,4732,512
15071,800,14120,1024
15072,444,3104,256
15073,427,5376,512
15074,686,11824,1024
15075,319,3232,256
15076,357,5144,512
15077,506,7252,512
15078,533,7152,512
15079,305,4224,256
15080,259,3336,256
15081,548,7012,512
15082,482,6592,512
15083,490,6216,512
15084,156,1636,128
15085,553,7144,512
15086,404,2664,256
15087,326,4556,512
15088,517,6900,512
15089,318,3268,256
15090,256,2992,256
15091,226,2692,256
15092,516,9532,1024
15093,934,13704,1024
15094,567,7568,512
15095,635,7256,512
15096,402,6176,512
15097,447,6960,512
15098,751,11848,1024
15099,501,6976,512
15100,359,5356,512
15101,463,7028,512
15102,261,3532,256
15103,298,4036,256
15104,429,6584,512
15105,470,6768,512
15106,407,6192,512
15107,842,14388,1024
15108,763,11868,1024
15109,695,10196,1024
15110,243,3068,256
15111,411,5208,512
15112,582,7008,512
15113,556,7040,512
15114,801,10280,1024
15115,470,6256,512
15116,784,8224,512
15117,283,3952,256
15118,485,7396,512
15119,571,6868,512
15120,236,3044,256
15121,207,2756,256
15122,552,5284,512
15123,389,3796,256
15124,492,7024,512
15125,457,6968,512
15126,256,3044,256
15127,269,2744,256
15128,471,6840,512
15129,954,11660,1024
15130,589,5964,512
15131,227,3004,256
15132,529,7208,512
15133,180,2276,256
15134,226,2948,256
15135,351,4600,512
15136,273,3092,256
15137,924,11884,1024
15138,673,11852,1024
15139,398,5292,512
15140,572,5252,512
15141,861,8936,512
15142,559,9480,1024
15143,652,11684,1024
15144,442,6920,512
15145,462,7072,512
15146,241,1412,128
15147,253,3084,256
15148,126,1260,128
15149,711,11416,1024
15150,256,2808,256
15151,351,5248,512
15152,472,6896,512
15153,414,6592,512
15154,575,9168,512
15155,349,5224,512
15156,322,3068,256
15157,358,5860,512
15158,497,6692,512
15159,252,3056,256
15160,712,12000,1024
15161,471,6644,512
15162,826,10384,1024
15163,532,7204,512
15164,817,7028,512
15165,461,6632,512
15166,243,3112,256
15167,239,2636,256
15168,365,5224,512
15169,256,2964,256
15170,640,6732,512
15171,475,7196,512
15172,798,7296,512
15173,270,2956,256
15174,298,2940,256
15175,695,11808,1024
15176,533,6756,512
15177,414,5564,512
15178,564,6948,512
15179,463,6964,512
15180,462,6864,512
15181,590,7688,512
15182,901,12188,1024
15183,642,10188,1024
15184,957,12820,1024
15185,479,7016,512
15186,731,11696,1024
15187,734,12104,1024
15188,722,13316,1024
15189,615,10412,1024
15190,244,3100,256
15191,569,10136,1024
15192,138,1420,128
15193,441,6848,512
15194,239,3064,256
15195,236,2980,256
15196,331,3672,256
15197,592,8016,512
15198,299,3004,256
15199,490,6952,512
15200,955,15296,1024
15201,474,6792,512
15202,208,2664,256
15203,391,4928,512
15204,973,13372,1024
15205,241,2076,128
15206,417,5388,512
15207,248,3288,256
15208,561,9708,1024
15209,470,7140,512
15210,754,12872,1024
15211,717,11744,1024
15212,342,4640,512
15213,484,6896,512
15214,947,12316,1024
15215,396,5336,512
15216,350,5196,512
15217,957,15380,1024
15218,121,1212,128
15219,313,3360,256
15220,320,4908,512
15221,453,6840,512
15222,347,5160,512
15223,353,5168,512
15224,441,6852,512
15225,297,4032,256
15226,349,5228,512
15227,596,6960,512
15228,525,6868,512
15229,236,2928,256
15230,495,6204,512
15231,523,7168,512
15232,575,6864,512
15233,553,7444,512
15234,469,6660,512
15235,647,7448,512
15236,205,1344,128
15237,212,2772,256
15238,473,6976,512
15239,530,5208,512
15240,446,5192,512
15241,228,2708,256
15242,484,6824,512
15243,268,3124,256
15244,396,5220,512
15245,483,7016,512
15246,556,6928,512
15247,484,6608,512
15248,765,11948,1024
15249,785,11588,1024
15250,319,3352,256
15251,404,6276,512
15252,445,6904,512
15253,322,3548,256
15254,486,6900,512
15255,738,11740,1024
15256,123,1264,128
15257,376,5600,512
15258,423,6200,512
15259,494,3780,256
15260,1009,14140,1024
15261,737,11168,1024
15262,569,8856,512
15263,349,5288,512
15264,621,11064,1024
15265,499,6904,512
15266,334,4676,256
15267,535,6844,512
15268,772,11960,1024
15269,244,2128,128
15270,593,7016,512
15271,365,5376,512
15272,706,7484,512
15273,637,11276,1024
15274,665,11244,1024
15275,691,11884,1024
15276,736,6708,512
15277,490,6908,512
15278,725,10220,512
15279,354,5160,512
15280,375,6092,512
15281,360,5476,512
15282,497,6884,512
15283,160,2004,256
15284,278,1412,128
15285,428,5320,512
15286,423,6388,512
15287,1005,11876,1024
15288,335,2968,256
15289,852,11968,1024
15290,500,6652,512
15291,815,14156,1024
15292,694,12616,1024
15293,483,6976,512
15294,671,11720,1024
15295,313,2972,256
15296,723,11980,1024
15297,435,3952,256
15298,713,7256,512
15299,256,2972,256
15300,674,11952,1024
15301,491,6952,512
15302,486,6608,512
15303,503,6932,512
15304,471,6456,512
15305,538,6992,512
15306,1168,14052,1024
15307,458,6936,512
15308,900,13540,1024
15309,415,6000,512
15310,462,6956,512
15311,367,5248,512
15312,987,15692,1024
15313,412,3228,256
15314,1681,16348,1024
15315,493,6724,512
15316,895,12148,1024
15317,688,10096,1024
15318,1116,15280,1024
15319,489,2996,256
15320,209,2396,256
15321,285,3304,256
15322,441,6844,512
15323,451,6228,512
15324,425,5244,512
15325,429,6308,512
15326,445,6820,512
15327,873,15116,1024
15328,487,7268,512
15329,489,6668,512
15330,466,6208,512
15331,755,7544,512
15332,466,5576,512
15333,468,6776,512
15334,573,8012,512
15335,882,14792,1024
15336,441,6784,512
15337,505,6844,512
15338,472,6856,512
15339,303,4504,512
15340,171,1436,128
15341,915,14184,1024
15342,920,15036,1024
15343,666,7592,512
15344,323,4596,512
15345,623,11216,1024
15346,406,6208,512
15347,373,5208,512
15348,533,6984,512
15349,584,7024,512
15350,1330,16032,1024
15351,518,7344,512
15352,395,5288,512
15353,366,5504,512
15354,372,5544,512
15355,994,14452,1024
15356,454,6840,512
15357,251,3196,256
15358,767,13388,1024
15359,374,5308,512
15360,444,6952,512
15361,478,7228,512
15362,456,6912,512
15363,257,2932,256
15364,191,2296,256
15365,850,15040,1024
15366,758,12372,1024
15367,379,5332,512
15368,464,6856,512
15369,305,3700,256
15370,222,2936,256
15371,894,14060,1024
15372,238,3084,256
15373,204,2724,256
15374,480,6896,512
15375,535,6972,512
15376,439,5896,512
15377,1030,15480,1024
15378,868,15136,1024
15379,428,6180,512
15380,650,11672,1024
15381,465,6900,512
15382,329,5044,512
15383,969,14976,1024
15384,726,11744,1024
15385,798,12780,1024
15386,349,5264,512
15387,471,6660,512
15388,433,5244,512
15389,218,2868,256
15390,395,4088,256
15391,273,3164,256
15392,403,5952,512
15393,670,11716,1024
15394,608,6892,512
15395,435,5292,512
15396,445,6752,512
15397,463,6912,512
15398,662,11256,1024
15399,281,3048,256
15400,485,6908,512
15401,535,6992,512
15402,249,3112,256
15403,175,1452,128
15404,334,4900,512
15405,348,5196,512
15406,790,13796,1024
15407,473,6960,512
15408,859,13764,1024
15409,847,11988,1024
15410,688,11884,1024
15411,517,3984,256
15412,332,4664,256
15413,810,12084,1024
15414,364,5360,512
15415,378,6140,512
15416,324,4724,512
15417,570,9524,1024
15418,259,3436,256
15419,534,5344,512
15420,470,6320,512
15421,519,5096,512
15422,337,3328,256
15423,666,6952,512
15424,396,6196,512
15425,481,6704,512
15426,442,6900,512
15427,221,2720,256
15428,238,3068,256
15429,236,2392,256
15430,250,2816,256
15431,320,3532,256
15432,458,5952,512
15433,276,4332,512
15434,582,7676,512
15435,952,11900,1024
15436,616,6920,512
15437,745,10896,1024
15438,242,3040,256
15439,570,7000,512
15440,448,6796,512
15441,722,12244,1024
15442,710,6716,512
15443,251,3236,256
15444,453,6992,512
15445,246,3060,256
15446,576,10288,1024
15447,730,11964,1024
15448,468,6896,512
15449,813,14300,1024
15450,395,5196,512
15451,517,6912,512
15452,588,7036,512
15453,426,6428,512
15454,264,3048,256
15455,485,6952,512
15456,385,6144,512
15457,1006,15688,1024
15458,643,11320,1024
15459,953,11456,1024
15460,334,5036,512
15461,275,3108,256
15462,637,11588,1024
15463,473,6988,512
15464,451,6900,512
15465,326,2964,256
15466,451,6304,512
15467,714,13344,1024
15468,767,11868,1024
15469,418,6220,512
15470,412,6320,512
15471,339,3088,256
15472,646,6852,512
15473,219,2768,256
15474,127,1280,128
15475,897,11868,1024
15476,1009,16532,1024
15477,407,6184,512
15478,879,12584,1024
15479,472,6968,512
15480,547,7912,512
15481,575,8420,512
15482,375,5272,512
15483,717,11940,1024
15484,333,5172,512
15485,507,6764,512
15486,493,7068,512
15487,464,7528,512
15488,556,6900,512
15489,342,5176,512
15490,261,2772,256
15491,626,7660,512
15492,535,9684,1024
15493,668,10216,1024
15494,271,3064,256
15495,477,6988,512
15496,951,15576,1024
15497,447,6872,512
15498,500,7140,512
15499,297,3080,256
15500,465,5920,512
15501,329,5164,512
15502,225,2960,256
15503,969,13596,1024
15504,835,14060,1024
15505,597,7764,512
15506,686,7344,512
15507,404,3268,256
15508,598,9096,512
15509,450,6972,512
15510,481,7036,512
15511,674,11900,1024
15512,552,6996,512
15513,529,6084,512
15514,422,4380,256
15515,428,6288,512
15516,262,3300,256
15517,364,5244,512
15518,233,2996,256
15519,455,6860,512
15520,974,12120,1024
15521,845,11964,1024
15522,785,14104,1024
15523,421,5224,512
15524,714,7528,512
15525,375,5796,512
15526,488,6916,512
15527,536,6972,512
15528,1234,15888,1024
15529,934,14996,1024
15530,392,5924,512
15531,281,3692,256
15532,269,3400,256
15533,610,6964,512
15534,316,4592,512
15535,463,7212,512
15536,438,6232,512
15537,733,12236,1024
15538,636,6924,512
15539,446,4372,256
15540,453,6956,512
15541,503,6280,512
15542,428,6512,512
15543,112,584,64
15544,736,11912,1024
15545,365,4712,256
15546,969,11876,1024
15547,338,3700,256
15548,456,7056,512
15549,393,6248,512
15550,179,1608,128
15551,796,12244,1024
15552,582,3820,256
15553,140,1316,128
15554,538,5216,512
15555,799,12028,1024
15556,415,3788,256
15557,520,6940,512
15558,806,11712,1024
15559,706,11836,1024
15560,788,11492,1024
15561,380,5456,512
15562,844,14740,1024
15563,223,2880,256
15564,400,5940,512
15565,717,11888,1024
15566,191,2308,256
15567,330,5112,512
15568,288,3056,256
15569,889,13908,1024
15570,544,6524,512
15571,155,1372,128
15572,706,10300,1024
15573,402,6280,512
15574,264,3008,256
15575,606,6996,512
15576,389,5184,512
15577,710,10304,1024
15578,584,6872,512
15579,561,6812,512
15580,990,15636,1024
15581,437,6844,512
15582,288,3772,256
15583,444,6804,512
15584,448,6820,512
15585,335,5192,512
15586,274,4416,512
15587,509,7032,512
15588,532,6932,512
15589,752,13332,1024
15590,897,7124,512
15591,381,6028,512
15592,861,14092,1024
15593,447,6868,512
15594,451,7016,512
15595,255,2968,256
15596,773,11584,1024
15597,508,7308,512
15598,803,11640,1024
15599,330,5056,512
15600,795,11572,1024
15601,596,7016,512
15602,277,3656,256
15603,761,11848,1024
15604,486,6388,512
15605,796,10852,1024
15606,673,11812,1024
15607,634,7092,512
15608,530,4780,256
15609,715,8396,512
15610,373,6040,512
15611,475,6952,512
15612,307,4604,512
15613,316,3400,256
15614,781,14012,1024
15615,498,6932,512
15616,528,6060,512
15617,611,7320,512
15618,318,2592,256
15619,454,6980,512
15620,982,13876,1024
15621,374,5364,512
15622,470,6004,512
15623,1129,15436,1024
15624,469,6784,512
15625,532,6728,512
15626,429,6776,512
15627,435,6296,512
15628,865,14000,1024
15629,439,3296,256
15630,1465,15736,1024
15631,425,6660,512
15632,568,6824,512
15633,568,5436,512
15634,641,10220,1024
15635,639,11460,1024
15636,806,15004,1024
15637,470,6928,512
15638,345,5116,512
15639,236,3008,256
15640,548,6884,512
15641,290,4004,256
15642,436,6780,512
15643,787,13976,1024
15644,958,15044,1024
15645,462,6944,512
15646,781,14048,1024
15647,582,7380,512
15648,639,10560,1024
15649,369,5760,512
15650,217,2908,256
15651,624,7008,512
15652,658,10152,1024
15653,430,5300,512
15654,507,6752,512
15655,491,6880,512
15656,804,11244,1024
15657,370,5320,512
15658,177,2268,256
15659,918,14100,1024
15660,505,6384,512
15661,727,11672,1024
15662,214,2232,256
15663,596,6840,512
15664,579,7356,512
15665,434,6716,512
15666,566,7360,512
15667,472,6320,512
15668,220,2888,256
15669,928,11892,1024
15670,550,7312,512
15671,572,9400,1024
15672,575,7872,512
15673,391,5220,512
15674,236,2976,256
15675,426,5760,512
15676,442,5624,512
15677,413,5440,512
15678,223,2948,256
15679,528,7180,512
15680,925,14800,1024
15681,151,1720,128
15682,318,3108,256
15683,339,3348,256
15684,130,1320,128
15685,915,20052,2048
15686,490,7304,512
15687,738,11868,1024
15688,702,11888,1024
15689,664,11132,1024
15690,717,12064,1024
15691,247,3224,256
15692,236,3040,256
15693,1190,15660,1024
15694,716,11608,1024
15695,445,6872,512
15696,452,6828,512
15697,395,5156,512
15698,669,11840,1024
15699,547,8224,512
15700,269,3768,256
15701,616,11388,1024
15702,276,3656,256
15703,990,13808,1024
15704,245,2964,256
15705,716,11504,1024
15706,144,1540,128
15707,225,2144,128
15708,755,11572,1024
15709,623,10128,1024
15710,469,6988,512
15711,319,4444,512
15712,360,5296,512
15713,632,7268,512
15714,546,7044,512
15715,784,13408,1024
15716,415,5884,512
15717,515,6876,512
15718,768,11916,1024
15719,714,11360,1024
15720,441,3076,256
15721,693,11136,1024
15722,633,7884,512
15723,240,3032,256
15724,621,7356,512
15725,785,12064,1024
15726,253,3012,256
15727,518,7712,512
15728,120,1180,128
15729,760,11616,1024
15730,631,7224,512
15731,971,14112,1024
15732,444,6752,512
15733,420,5676,512
15734,580,6676,512
15735,569,8340,512
15736,406,6304,512
15737,459,6472,512
15738,466,6164,512
15739,246,3212,256
15740,628,10424,1024
15741,474,6596,512
15742,444,6840,512
15743,368,5016,512
15744,414,6292,512
15745,234,2984,256
15746,260,3096,256
15747,514,6880,512
15748,812,14096,1024
15749,283,3188,256
15750,538,6648,512
15751,555,6936,512
15752,550,6952,512
15753,892,7712,512
15754,349,5240,512
15755,722,11932,1024
15756,421,5900,512
15757,709,7584,512
15758,875,12060,1024
15759,515,7968,512
15760,426,6184,512
15761,242,3036,256
15762,501,6928,512
15763,597,6980,512
15764,1042,14344,1024
15765,783,11864,1024
15766,477,6932,512
15767,590,6812,512
15768,543,7576,512
15769,249,3020,256
15770,1008,14820,1024
15771,574,7836,512
15772,455,6264,512
15773,762,13780,1024
15774,240,3056,256
15775,796,11564,1024
15776,312,3068,256
15777,822,10628,1024
15778,278,3680,256
15779,547,8252,512
15780,594,6872,512
15781,251,3260,256
15782,492,7080,512
15783,174,1772,128
15784,705,7672,512
15785,488,7316,512
15786,517,6900,512
15787,234,2968,256
15788,534,7160,512
15789,416,6648,512
15790,460,6908,512
15791,253,3036,256
15792,568,6928,512
15793,418,5220,512
15794,204,2788,256
15795,408,4920,512
15796,133,1368,128
15797,788,10352,1024
15798,654,11836,1024
15799,987,15056,1024
15800,475,6708,512
15801,364,3096,256
15802,411,5224,512
15803,232,2988,256
15804,644,10888,1024
15805,430,6380,512
15806,130,1312,128
15807,671,7308,512
15808,1052,14952,1024
15809,349,3200,256
15810,947,10552,1024
15811,901,15256,1024
15812,211,2352,256
15813,460,6944,512
15814,434,6860,512
15815,352,3692,256
15816,463,6636,512
15817,462,6856,512
15818,250,2868,256
15819,463,6952,512
15820,442,6872,512
15821,486,6224,512
15822,230,2860,256
15823,860,9104,512
15824,643,10320,1024
15825,592,9532,1024
15826,123,1292,128
15827,506,6232,512
15828,412,3296,256
15829,283,3020,256
15830,498,6836,512
15831,192,2376,256
15832,731,11860,1024
15833,280,3600,256
15834,357,5340,512
15835,505,6640,512
15836,272,3632,256
15837,275,3048,256
15838,490,3312,256
15839,490,6704,512
15840,460,6936,512
15841,596,10748,1024
15842,413,6544,512
15843,876,11856,1024
15844,340,5224,512
15845,269,2840,256
15846,228,2684,256
15847,909,14708,1024
15848,813,11580,1024
15849,164,1568,128
15850,303,1432,128
15851,237,3124,256
15852,450,6908,512
15853,987,13956,1024
15854,238,3096,256
15855,665,11664,1024
15856,885,15308,1024
15857,285,2996,256
15858,403,5572,512
15859,660,10200,1024
15860,664,10196,1024
15861,1001,14444,1024
15862,728,11884,1024
15863,623,9968,1024
15864,1015,12284,1024
15865,465,6524,512
15866,313,2464,256
15867,502,6992,512
15868,231,2968,256
15869,397,6216,512
15870,217,2720,256
15871,572,8904,512
15872,217,2768,256
15873,404,6172,512
15874,431,5988,512
15875,654,11296,1024
15876,542,6912,512
15877,689,10340,1024
15878,515,7592,512
15879,377,5204,512
15880,715,11940,1024
15881,846,11908,1024
15882,591,5260,512
15883,276,3668,256
15884,1038,15440,1024
15885,507,5368,512
15886,372,3280,256
15887,723,11800,1024
15888,720,12148,1024
15889,503,6956,512
15890,471,7060,512
15891,221,2852,256
15892,648,11664,1024
15893,674,11964,1024
15894,408,5196,512
15895,342,5252,512
15896,397,5272,512
15897,479,6652,512
15898,432,5240,512
15899,261,2584,256
15900,360,5148,512
15901,570,7004,512
15902,116,1168,128
15903,601,6996,512
